|title|language|certificate_no|certified_duration|type_of_film|producer_name|production_house|certificate_type|format|certificate_date|duration_in_seconds
1047|D COMPANY|Hindi|DIL/3/16/2021-MUM|0 days 01:31:48|Digital|Prasad Machanuru|SPARK PRODUCTIONS|A|1|2021-04-21|5508
1048|MORTAL KOMBAT|Hindi|DFL/3/2/2021-Che|0 days 01:51:38|Digital|JAMES WAN, TODD GARNER, SIMON MCQUOID, E. BENNETT WALSH, WARNER BROS.|-|A|1|2021-04-22|6698
1049|JAMUN|Hindi|VIL/1/19/2021-MUM|0 days 01:33:48|Video|Aliasgar Unwala|FILMWALA FILMFACTORY|U|1|2021-04-22|5628
1050|THE KUNGFU MASTER|Hindi|VIL/2/106/2021-MUM|0 days 02:02:39|Video|Eldo P Aleyas|FULL ON STUDIO FRAMES|UA|1|2021-04-22|7359
1051|RADHE - YOUR MOST WANTED BHAI|Hindi|DIL/2/94/2021-MUM|0 days 01:54:24|Digital|Shamiraah Nambiar|SALMAN KHAN VENTURES PRIVATE LIMITED|UA|1|2021-04-26|6864
1052|KASHMIR THE FINAL RESOLUTION|Hindi|DIL/2/95/2021-MUM|0 days 02:00:16|Digital|Sunny Kumar|Atlantic Films|UA|1|2021-04-26|7216
1053|DRAMA|Hindi|VIL/2/107/2021-MUM|0 days 02:26:03|Video|Subair Pareed|VARNACHITRA|UA|1|2021-05-03|8763
1054|AMERICAN HUSTLE|Hindi|VFL/2/192/2021-MUM|0 days 02:12:05|Video|PANORAMA MEDIA LLC|-|UA|1|2021-05-03|7925
1055|PENINSULA|Hindi|VFL/2/194/2021-MUM|0 days 01:45:44|Video|NEXT ENTERTAINMENT WORLD|-|UA|1|2021-05-03|6344
1056|EMPIRE STATE|Hindi|VFL/2/198/2021-MUM|0 days 01:28:05|Video|VOLTAGE PICTURES LLC|-|UA|1|2021-05-05|5285
1057|"""VAMSHI - THE FIGHTER"""|Hindi|DIL/2/83/2021-HYD|0 days 02:31:33|Digital|Adiseshagiri Rao Ghattamaneni|PADMALAYA STUDIOS LLP|UA|1|2021-05-05|9093
1058|BAWRI CHHORI|Hindi|DIL/2/97/2021-MUM|0 days 01:23:55|Digital|Ajay Rai|JAR PICTURES LLP|UA|1|2021-05-07|5035
1059|BEEBA BOYS|Hindi|VFL/2/199/2021-MUM|0 days 01:35:59|Video|HAMILTON-MEHTA PRODUCTIONS/MONGREL MEDIA INC|-|UA|1|2021-05-10|5759
1060|OYE MAMU|Hindi|VIL/1/20/2021-MUM|0 days 02:05:28|Video|Nikhil Panchamiya|FOURTH WALL ENTERTAINMENT PVT. LTD.|U|1|2021-05-19|7528
1061|SOLO BRATHUKE SO BETTER|Hindi|VIL/1/21/2021-MUM|0 days 01:59:53|Video|Venkata Satyanarayanaprasad Bhogavalli|SRI VENKATESWAEA CINE CHITRA LLP|U|1|2021-05-19|7193
1062|KRACK|Hindi|VIL/2/113/2021-MUM|0 days 02:23:44|Video|Basireddy Madhusudana Reddy|SARASWATHI FILMS DIVISION|UA|1|2021-05-20|8624
1063|SHAADISTHAN|Hindi with English Subtitle|VIL/2/114/2021-MUM|0 days 01:34:02|Video|Anant Roongta|FAMOUS DIGITAL STUDIOS PVT. LTD.|UA|1|2021-05-21|5642
1064|A1 EXPRESS|Hindi with English Subtitle|VIL/1/23/2021-MUM|0 days 02:18:00|Video|Abhishek Agarwal|M/S ABHISHEK AGARWAL ARTS LLP|U|1|2021-05-21|8280
1065|SARDAR KA GRANDSON|Hindi|VIL/2/116/2021-MUM|0 days 02:20:05|Video|Madhu Bhojwani|EMMAY ENTERTAINMENT AND MOTION PICTURES LLP|UA|1|2021-05-25|8405
1066|THE ARCHER (DUBBED)|Hindi|VFL/2/211/2021-MUM|0 days 01:17:15|Video|Ruth Du, Mar Vista Entertainment, LLC|-|UA|1|2021-05-25|4635
1067|GYUL BAEK AKA INNOCENCE|Hindi|VFL/2/212/2021-MUM|0 days 01:52:58|Video|Park Joon, Sony Pictures|-|UA|1|2021-05-25|6778
1068|JOHAAR|Hindi|VIL/2/117/2021-MUM|0 days 02:01:22|Video|Ravi Teja Marni|M/S DHARMA SURYA PICTURES|UA|1|2021-05-27|7282
1069|NOBODY|Hindi|DFL/3/15/2021-MUM|0 days 01:34:09|Digital|BRADEN AFTERGOOD, KELLY MCCORMICK, BOB ODENKIRK, MARC PROVISSIERO, UNIVERSAL PICTURES|-|A|1|2021-05-27|5649
1070|24 HOURS TO LIVE|Hindi|VFL/2/214/2021-MUM|0 days 01:30:01|Video|Fundamental Films|-|UA|1|2021-05-27|5401
1071|IN THE MONTH OF JULY|Hindi|VIL/1/24/2021-MUM|0 days 01:27:36|Video|Gurpal Sandhu|TEG ENTERPRISES INC|U|1|2021-05-31|5256
1072|SHERNI|Hindi|VIL/1/25/2021-MUM|0 days 02:10:45|Video|Vikram Malhotra|ABUNDANTIA ENTERTAINMENT PRIVATE LIMITED|U|1|2021-05-31|7845
1073|ZAKHMI KHILADI - NENU LENU|Hindi|VIL/2/118/2021-MUM|0 days 01:59:09|Video|A K Ramkumar|O S M VISION|UA|1|2021-06-01|7149
1074|SPOT|Hindi|VIL/2/119/2021-MUM|0 days 01:55:54|Video|Parves Ahamed|Roshan films International|UA|1|2021-06-01|6954
1075|AGE OF ICE (DUBBED)|Hindi with Hindi Subtitles|VFL/2/216/2021-MUM|0 days 01:21:03|Video|David Michael Latt / The Global Asylum Inc|-|UA|1|2021-06-02|4863
1076|GHOST SHARK (DUBBED)|Hindi|VFL/2/219/2021-MUM|0 days 01:20:05|Video|KENNETH M. BADISH / DANIEL LEWIS / DARO FILM DISTRIBUTION|-|UA|1|2021-06-03|4805
1077|SANDI MUNI|Hindi|VIL/2/121/2021-MUM|0 days 02:07:55|Video|Sivaramkumar Deivasigamani|SIVAM MEDIA WORKS|UA|1|2021-06-03|7675
1078|SASI THE REAL FIGHTER|Hindi with English Subtitle|VIL/2/120/2021-MUM|0 days 02:10:44|Video|Datla Rajendraprasad Varma|SREE HANUMAN MOVIE MAKERS|UA|1|2021-06-03|7844
1079|MURDER|Hindi|DIL/2/91/2021-HYD|0 days 01:52:58|Digital|Natti Kranthi|M/s NATTIS ENTERTAINMENTS|UA|1|2021-06-04|6778
1080|ACTION ROWDY (THAYIGE THAKKA MAGA)|Hindi|VIL/3/1/2021-MUM|0 days 02:17:11|Video|Shashank Hanumanthappa|M/S SHASHANK CINEMASS|A|1|2021-06-04|8231
1081|DHONI PAHALWAN|Hindi|VIL/1/27/2021-MUM|0 days 01:57:01|Video|Nandakumar Shanmugam|MANITHAM THIRAIKKALAM|U|1|2021-06-04|7021
1082|VIRUS|Hindi|VIL/1/28/2021-MUM|0 days 02:22:47|Video|Aashiq Abu|OPM CINEMAS|U|1|2021-06-04|8567
1083|MARTIAN LAND (DUBBED)|Hindi with Hindi Subtitles|VFL/2/222/2021-MUM|0 days 01:24:35|Video|David Michael Latt / The Global Asylum Inc|-|UA|1|2021-06-04|5075
1084|KARTAVYA|Hindi|VIL/2/123/2021-MUM|0 days 02:38:45|Video|Deepak Mukut|Soham Rockstar Entertainment|UA|1|2021-06-07|9525
1085|SIDDHU-THE WARRIOR|Hindi|VIL/2/127/2021-MUM|0 days 02:28:15|Video|B S Dwarakish|M/S DWARAKISH CHITRA|UA|1|2021-06-08|8895
1086|SAAYA|Hindi|VIL/2/128/2021-MUM|0 days 02:01:07|Video|Narendra Hirawat|-|UA|1|2021-06-08|7267
1087|MUDDA 370 J AND K|Hindi|VIL/2/129/2021-MUM|0 days 02:08:27|Video|Rakesh Anand Sawant|JAYAS FILMS|UA|1|2021-06-08|7707
1088|ONGALA PODANUM SIR|Hindi|VIL/2/130/2021-MUM|0 days 01:33:39|Video|Manoj Kumar|zigma films|UA|1|2021-06-08|5619
1089|AAP KATAAR ME HAI|Hindi|VIL/2/131/2021-MUM|0 days 02:14:16|Video|Amol Utekar|STELLARIA STUDIOS|UA|1|2021-06-09|8056
1090|AM I NEXT|Hindi|DIL/2/3/2021-DEL|0 days 01:45:19|Digital|Rahat Kazmi|Rahat Kazmi Films|UA|1|2021-06-10|6319
1091|KABADADAARI|Hindi|VIL/2/132/2021-MUM|0 days 02:14:46|Video|Dhananjayan Govind|Creative Entertainers|UA|1|2021-06-11|8086
1092|YUVARATHN|Hindi|VIL/2/133/2021-MUM|0 days 02:41:06|Video|Vijay Kiragandur T|M/S HOMBALE FILMS LLP|UA|1|2021-06-11|9666
1093|HUCCHA|Hindi|VIL/2/135/2021-MUM|0 days 02:12:15|Video|Ramesh Mohanlal Vyas|M/s. LAKSHMI GANPATHY FILMS|UA|1|2021-06-11|7935
1094|IRON FAN|Hindi|VFL/2/227/2021-MUM|0 days 01:33:12|Video|GUIYAO MOVIES (SHANGHAI) CO. LTD|-|UA|1|2021-06-11|5592
1095|SANGATHTHALAIVAN|Hindi|VIL/2/136/2021-MUM|0 days 02:01:11|Video|Vetrimaaran Chitravel|GRASS ROOT FILM COMPANY|UA|1|2021-06-11|7271
1096|UDAAN|Hindi|VIL/1/30/2021-MUM|0 days 02:31:00|Video|Suriya Sivakumar|2D - ENTERTAINMENT PVT LTD|U|1|2021-06-11|9060
1097|ABIGAIL (DUBBED)|Hindi|VFL/2/228/2021-MUM|0 days 01:48:05|Video|Victor Denisuk / Evgeniy Melentyev / KD STUDIOS LLC.|-|UA|1|2021-06-11|6485
1098|2 BAND RADIO|Hindi|DIL/1/4/2021-DEL|0 days 01:30:58|Digital|Rahat Kazmi|Rahat Kazmi Films|U|1|2021-06-15|5458
1099|WISHLIST|Hindi|DIL/2/4/2021-DEL|0 days 01:27:08|Digital|Rahat Kazmi|Rahat Kazmi Films|UA|1|2021-06-15|5228
1100|GET OUT|Hindi|VFL/2/230/2021-MUM|0 days 01:40:27|Video|JASON BLUM/MARCEI A. BROWN/JAENETTE BRILL|-|UA|1|2021-06-17|6027
1101|"""AJNABHI SE PYAAR"""|Hindi|VIL/2/55/2021-HYD|0 days 02:14:43|Video|Gavara Udaya Srinivasu|GA2 PICTURES LLP|UA|1|2021-06-18|8083
1102|THE TREES HAVE EYES (DUBBED)|Hindi|VFL/2/232/2021-MUM|0 days 01:15:52|Video|ITN Distribution INC|-|UA|1|2021-06-18|4552
1103|2010 - MOBY DICK|Hindi with Hindi Subtitles|VFL/1/29/2021-MUM|0 days 01:26:43|Video|THE GLOBAL ASYLUM INC|-|U|1|2021-06-18|5203
1104|NAANDHI|Hindi|VIL/2/150/2021-MUM|0 days 02:06:24|Video|Vegesna Satishkumar Varma|SV2 ENTERTAINMENT|UA|1|2021-06-21|7584
1105|BEYOND SHERWOOD FOREST (DUBBED)|Hindi|VFL/2/235/2021-MUM|0 days 01:28:35|Video|HARVEY KAHN / LIONS GATE INDIA LLP|-|UA|1|2021-06-21|5315
1106|THE BOURNE IDENTITY|HINDI WITH HINDI SUBTITLES|VFL/2/236/2021-MUM|0 days 01:54:01|Video|Frank Marshall / Robert Ludlum / Universal Pictures|-|UA|1|2021-06-21|6841
1107|DACKALTI|Hindi Dub With English Subtitles|VIL/2/153/2021-MUM|0 days 01:56:06|Video|P Satheesh Kumar|M/s.18 Reels|UA|1|2021-06-22|6966
1108|500 MPH STORM (DUBBED)|Hindi with Hindi Subtitles|VFL/2/237/2021-MUM|0 days 01:23:38|Video|David Michael Latt ,The Global Asylum|-|UA|1|2021-06-22|5018
1109|NINE WARRIORS 1 (DUBBED)|Hindi|VFL/2/239/2021-MUM|0 days 01:31:55|Video|GUIYAO MOVIES (SHANGHAI) CO. LTD|-|UA|1|2021-06-23|5515
1110|THE DAWNSEEKERS|Hindi|VFL/2/240/2021-MUM|0 days 01:24:34|Video|Pikchure Zero|-|UA|1|2021-06-23|5074
1111|THOLU BOMMALATA|Hindi|VIL/1/31/2021-MUM|0 days 02:20:01|Video|Maganti Durga Prasad|M/S SUMA DURGA CREATIONS|U|1|2021-06-24|8401
1112|END OF THE WORLD (DUB)|Hindi with English Subtitle|VFL/1/31/2021-MUM|0 days 01:28:15|Video|CINETEL FILMS,INC|-|U|1|2021-06-24|5295
1113|DARK FACES THE MISUSE|Hindi|DIL/2/107/2021-MUM|0 days 02:13:15|Digital|Anant Singh|B.L. FILMS AND TV PRODUCTION|UA|1|2021-06-25|7995
1114|KARAMSHETRA|Hindi|DIL/2/5/2021-DEL|0 days 01:52:31|Digital|Kiran Verma|Yash Babu Films|UA|1|2021-06-25|6751
1115|ANGITHEE|Hindi|DIL/2/6/2021-DEL|0 days 01:17:27|Digital|Rahat Kazmi|Rahat Kazmi Films|UA|1|2021-06-25|4647
1116|VANRAKSHAK|Hindi|DIL/1/40/2021-MUM|0 days 01:39:34|Digital|Dhirendra Thakur|M/s SHILA DEVI FILMS LLP|U|1|2021-06-28|5974
1117|TRAPPED ABROAD - KING OF CRIME (DUBBED)|Hindi|VFL/2/249/2021-MUM|0 days 01:36:02|Video|AMARSAIKHAN BALJINNYAM / PRIME PICTURES|-|UA|1|2021-06-28|5762
1118|THE CURSE OF ROBERT|Hindi|VFL/2/250/2021-MUM|0 days 01:22:03|Video|North Bank Entertainment|-|UA|1|2021-06-28|4923
1119|SHARK SHOCK (DUBBED)|Hindi|VFL/2/251/2021-MUM|0 days 01:23:08|Video|CURMUDGEON INC.|-|UA|1|2021-06-28|4988
1120|TEHKIKAAT|Hindi Dub With English Subtitles|VIL/2/156/2021-MUM|0 days 01:54:26|Video|Gururaj S|G.V.K COMBINES|UA|1|2021-06-28|6866
1121|CHEHRE|Hindi with English Subtitle|DIL/2/108/2021-MUM|0 days 02:18:58|Digital|Anand Kamalnayan Pandit|ANAND PANDIT MOTION PICTURES|UA|1|2021-06-28|8338
1122|HASEEN DILLRUBA|Hindi with English Subtitle|DIL/2/109/2021-MUM|0 days 02:17:55|Digital|Anand Lilaram Raisinghani|Colour Yellow Productions Pvt. Ltd.|UA|1|2021-06-28|8275
1123|THATA MANAVADU|Hindi|VIL/2/159/2021-MUM|0 days 01:54:02|Video|Sumeet Kishen Saigal|SUMEET ARTS|UA|1|2021-06-30|6842
1124|SANNO DAUGHTER OF INDIA|Hindi|DIL/1/42/2021-MUM|0 days 01:54:04|Digital|Anilaliassurya Kumar Mishra|SURYA MISHRA PRODUCTIONS|U|1|2021-06-30|6844
1125|NA JANE KAUN|Hindi|VIL/2/14/2021-DEL|0 days 02:10:19|Video|Darshan Singh|Darvi Media Works LLP.|UA|1|2021-07-01|7819
1126|KEDI NO.2|Hindi|VIL/2/162/2021-MUM|0 days 01:51:49|Video|Surender Suneja|Eagle Home Entertainments Pvt Ltd|UA|1|2021-07-01|6709
1127|BHOOTH SARKAR|Hindi|DIL/2/96/2021-HYD|0 days 02:00:58|Digital|Natti Kumar|VISHAKA TALKIES|UA|1|2021-07-01|7258
1128|AMERICAN DON (DUBBED)|Hindi|VFL/2/257/2021-MUM|0 days 01:40:00|Video|AMARSAIKHAN BALJINNYAM / PRIME PICTURES|-|UA|1|2021-07-01|6000
1129|TITANIC II|HINDI WITH HINDI SUBTITLES|VFL/2/256/2021-MUM|0 days 01:30:00|Video|David Michael Latt, The Global Asylum Inc.|-|UA|1|2021-07-01|5400
1130|SHIVAGAMI|Hindi|VIL/2/164/2021-MUM|0 days 02:20:44|Video|Gangapatnam Sridhar|SRI VIGNESH KARTHIK CINEMA|UA|1|2021-07-02|8444
1131|SAI DARSHAN|Hindi|VIL/1/3/2021-DEL|0 days 02:18:47|Video|Darshan Singh|Darvi Media Works LLP.|U|1|2021-07-02|8327
1132|HAI|Hindi|VIL/2/168/2021-MUM|0 days 01:43:15|Video|Lalit Yadav|Pen India Ltd.|UA|1|2021-07-06|6195
1133|NAANDHANDA|Hindi|VIL/3/3/2021-MUM|0 days 01:58:06|Video|Lalit Yadav|Pen India Ltd.|A|1|2021-07-06|7086
1134|THE BOURNE ULTIMATUM|HINDI WITH HINDI SUBTITLES|VFL/2/267/2021-MUM|0 days 01:51:34|Video|Frank Marshall / Patrick Crowley / Paul L. Sandberg/ Universal Pictures|-|UA|1|2021-07-06|6694
1135|DESTRUCTION: LOS ANGELES|HINDI WITH HINDI SUBTITLES|VFL/2/268/2021-MUM|0 days 01:28:04|Video|Todd Gilbert, Robert Van Norden, Lionsgate|-|UA|1|2021-07-06|5284
1136|AE: APOCALYPSE EARTH (DUUBBED)|HINDI WITH HINDI SUBTITLES|VFL/2/266/2021-MUM|0 days 01:23:44|Video|David Michael Latt, The Global Asylum Inc.|-|UA|1|2021-07-06|5024
1137|GRIMMS SNOW WHITE (DUBBED)|HINDI WITH HINDI SUBTITLES|VFL/2/265/2021-MUM|0 days 01:26:02|Video|David Michael Latt, The Global Asylum Inc.|-|UA|1|2021-07-06|5162
1138|LOVE SORRIES|Hindi|DIL/2/113/2021-MUM|0 days 01:42:58|Digital|Yogendra Sharma|SIFAR COMMUNICATIONS|UA|1|2021-07-07|6178
1139|ZOMBIE REDDY|Hindi|VIL/2/170/2021-MUM|0 days 02:01:21|Video|Chinthalapati Rajasekhar Varma|APPLETREE STUDIOS PVT. LTD.|UA|1|2021-07-07|7281
1140|SAFAIBAAZ THE SCAVENGER|Hindi|DIL/1/46/2021-MUM|0 days 02:00:15|Digital|Avneesh Hargopal Singh|Avneeta Arts|U|1|2021-07-07|7215
1141|"""MOJIN THE TREASURE VALLEY"""|Hindi|VFL/2/12/2021-Che|0 days 01:51:11|Video|HUAYI BROTHERS PICTURES LTD|-|UA|1|2021-07-09|6671
1142|PANDYA|Hindi|VIL/2/171/2021-MUM|0 days 01:32:42|Video|Lalit Yadav|Pen India Ltd.|UA|1|2021-07-09|5562
1143|VELAIILLA PATTADHARI|Hindi|VIL/2/172/2021-MUM|0 days 01:44:03|Video|Adesh Kumar Sharma|Zee Entertainment Enterprises Limited|UA|1|2021-07-09|6243
1144|RED SPRING (DUBBED)|Hindi|VFL/2/273/2021-MUM|0 days 01:44:21|Video|TOMCAT FILMS d/b/a SUMMER HILL ENTERTAINMENT|-|UA|1|2021-07-12|6261
1145|VINASHKAAL|Hindi|VIL/2/173/2021-MUM|0 days 01:41:05|Video|Rakesh Anand Sawant|JAYAS FILMS|UA|1|2021-07-12|6065
1146|KIN|Hindi with Hindi Subtitles|VFL/2/274/2021-MUM|0 days 01:41:38|Video|LIONSGATE|-|UA|1|2021-07-12|6098
1147|CASH|Hindi|VIL/2/174/2021-MUM|0 days 01:59:54|Video|Vishesh Mukesh Bhatt|vishesh music private limited|UA|1|2021-07-13|7194
1148|VALEBA RAJA|Hindi|VIL/1/35/2021-MUM|0 days 01:48:48|Video|ULKA MANISH SHAH|GOLDMINES TELEFILMS PVT LTD|U|1|2021-07-14|6528
1149|LAND OF THE LOST|HINDI WITH HINDI SUBTITLES|VFL/2/278/2021-MUM|0 days 01:37:02|Video|Universal Studio / Universal Pictures|-|UA|1|2021-07-14|5822
1150|DYBBUK (THE CURSE IS REAL)|Hindi|VIL/2/175/2021-MUM|0 days 01:52:22|Video|Kumar Mangat Pathak|Panorama Studios PVT LTD|UA|1|2021-07-15|6742
1151|KADDU MUCCHI|Hindi|VIL/2/176/2021-MUM|0 days 02:17:01|Video|Manjunath Vg|YASHASWINI CREATIONS|UA|1|2021-07-15|8221
1152|DEVARU BEKAGIDARE|Hindi|VIL/2/177/2021-MUM|0 days 01:27:46|Video|Chethan Kumar|M/S HORIZON MOVIES|UA|1|2021-07-15|5266
1153|BLACK ROSE|Hindi|VIL/2/178/2021-MUM|0 days 02:09:02|Video|Mamta Tripathi|CAPSLOCK MOTION PICTURES|UA|1|2021-07-16|7742
1154|ELLA|Hindi with English Subtitle|VIL/2/179/2021-MUM|0 days 01:40:59|Video|Pratheek Arun Shetty|Parashu Land Films|UA|1|2021-07-16|6059
1155|THE BOSS BABY|Hindi|VFL/2/282/2021-MUM|0 days 01:38:04|Video|RAMSAY ANN NATIO, 20TH CENTURY FOX.|-|UA|1|2021-07-19|5884
1156|ONE|Hindi|VIL/1/36/2021-MUM|0 days 02:28:01|Video|Sreelekshmi M|ICHAIS PRODUCTIONS LLP|U|1|2021-07-19|8881
1157|NINE WARRIORS 2|Hindi|VFL/2/284/2021-MUM|0 days 01:31:39|Video|GUIYAO MOVIES (SHANGHAI) CO. LTD|-|UA|1|2021-07-20|5499
1158|POWER GAME|Hindi|VFL/2/285/2021-MUM|0 days 01:26:46|Video|GUIYAO MOVIES (SHANGHAI) CO. LTD|-|UA|1|2021-07-20|5206
1159|ALIYA BASU GAYAB HAI|Hindi|DIL/3/17/2021-MUM|0 days 01:43:12|Digital|Sattar Diwan Chopdar|M/s. REHAB PICTURES PRIVATE LIMITED|A|1|2021-07-22|6192
1160|ATONE (DUBBED)|Hindi|VFL/2/290/2021-MUM|0 days 01:27:34|Video|Wes Miller / Scott Seegmiller / Leo Ohaebosim /Sweet Unknown Studios|-|UA|1|2021-07-22|5254
1161|BIG BAD BUGS (DUBBED)|Hindi|VFL/2/291/2021-MUM|0 days 01:36:24|Video|Supernova Films|-|UA|1|2021-07-22|5784
1162|THE LEGEND OF HERCULES|Hindi with Hindi Subtitles|VFL/2/288/2021-MUM|0 days 01:37:34|Video|Boaz Davidson / Renny Harlin / GEM ENTERTAINMENT KFT.|-|UA|1|2021-07-22|5854
1163|HUNGAMA 2|Hindi with Hindi Subtitles|VIL/2/180/2021-MUM|0 days 02:36:02|Video|Ratanchand Devichand Jain|VENUS RECORDS AND TAPES LLP|UA|1|2021-07-22|9362
1164|JOHNNY ENGLISH STRIKES AGAIN|Hindi|VFL/2/293/2021-MUM|0 days 01:28:43|Video|CHRIS CLARK/ RAPHAËL BENOLIEL/ UNIVERSAL PICTURES|-|UA|1|2021-07-23|5323
1165|TAPISH|Hindi|VIL/2/181/2021-MUM|0 days 02:18:47|Video|Narendra Hirawat|-|UA|1|2021-07-23|8327
1166|JAI BHEEM|Hindi|DIL/1/6/2021-DEL|0 days 02:36:55|Digital|Jaswinder Pal Singh|PRITAM FILM PRODUCTION PRIVATE LIMITED|U|1|2021-07-23|9415
1167|CHECK|Hindi|DIL/2/120/2021-MUM|0 days 02:20:24|Digital|V Anandaprasad|Bhavya Creations|UA|1|2021-07-23|8424
1168|BLACK WIDOW|Hindi|DFL/2/50/2021-MUM|0 days 02:14:45|Digital|Kevin Feige, Buena Vista International, Inc|-|UA|1|2021-07-23|8085
1169|LOGAN|Hindi|VFL/2/295/2021-MUM|0 days 02:07:54|Video|TWENTIETH CENTURY FOX TELECOM COMMUNICTAIONS INTERNATIONAL INC|-|UA|1|2021-07-23|7674
1170|MANASVI|Hindi|DIL/3/18/2021-MUM|0 days 03:17:02|Digital|Jayesh Rajpal|UWC Rachna Films|A|1|2021-07-26|11822
1171|PANIPURI|Hindi|VIL/2/187/2021-MUM|0 days 01:54:01|Video|Puttaraju C|M/S KUSHI COMBINES|UA|1|2021-07-26|6841
1172|BHOOTA KAALA|Hindi|VIL/2/188/2021-MUM|0 days 01:50:38|Video|Srikanth Rao|SRI DINDUGADA MAHALAKSHMI CREATIONS|UA|1|2021-07-26|6638
1173|THE GOOD, THE BAD, THE WEIRD|Hindi|VFL/2/297/2021-MUM|0 days 02:05:22|Video|CJ E&M CORPORATION, REPUBLIC OF KOREA|-|UA|1|2021-07-26|7522
1174|CABIN FEVER|Hindi|VFL/2/299/2021-MUM|0 days 01:14:15|Video|Eli Roth / Lauren Moews|-|UA|1|2021-07-27|4455
1175|NIGHTWATCHING|Hindi|VFL/2/300/2021-MUM|0 days 01:58:42|Video|KAEES KASANDER/ KASANDER LIMITED|-|UA|1|2021-07-27|7122
1176|BADMASH POLICEWALA (VEERAPPATHAKKAM)|Hindi|VIL/2/189/2021-MUM|0 days 02:36:12|Video|Narendra Hirawat|-|UA|1|2021-07-27|9372
1177|TRIVIKRAMAN|Hindi|VIL/3/5/2021-MUM|0 days 01:36:33|Video|Lalit Yadav|Pen India Ltd.|A|1|2021-07-27|5793
1178|RE-GENERATION AKA THE LIMB SALESMAN|Hindi|VFL/2/302/2021-MUM|0 days 01:21:00|Video|Darius Films, Punk Films, Telefilms Canada|-|UA|1|2021-07-27|4860
1179|YEH KAISA KHILADI|Hindi|DIL/2/10/2021-DEL|0 days 01:30:23|Digital|Arshdeep Singh|THROUGH THE LENZ FILMS|UA|1|2021-07-27|5423
1180|THE INTERVIEW NIGHT OF 26/11|Hindi|VIL/2/190/2021-MUM|0 days 01:49:38|Video|Nikhil Panchamiya|FOURTH WALL ENTERTAINMENT PVT. LTD.|UA|1|2021-07-27|6578
1181|INDEPENDENTS DAY (DUBBED)|Hindi with Hindi Subtitles|VFL/2/298/2021-MUM|0 days 01:28:00|Video|David Michael Latt / THE GLOBAL ASYLUM INC|-|UA|1|2021-07-27|5280
1182|HOP.|HINDI WITH HINDI SUBTITLES|VFL/1/35/2021-MUM|0 days 01:31:03|Video|Michele Imperato, Christopher Meledandri, Universal Pictures, Relativity Media,Illumination Ent.|-|U|1|2021-07-27|5463
1183|AMERICAN WARSHIPS|HINDI WITH HINDI SUBTITLES|VFL/1/36/2021-MUM|0 days 01:32:05|Video|David Michael Latt, The Global Asylum Inc|-|U|1|2021-07-27|5525
1184|ALIEN CONVERGENCE (DUBBED)|Hindi with Hindi Subtitles|VFL/1/37/2021-MUM|0 days 01:23:25|Video|David Michael Latt, picture works, The Asylum|-|U|1|2021-07-27|5005
1185|2012: ICE AGE|Hindi with Hindi Subtitles|VFL/1/34/2021-MUM|0 days 01:27:47|Video|David Michael Latt, Pictures Works, The Asylum|-|U|1|2021-07-27|5267
1186|6 HEADED SHARK ATTACK (DUBBED)|Hindi with Hindi Subtitles|VFL/2/303/2021-MUM|0 days 01:25:04|Video|David Michael Latt, Picture Works, The Asylum|-|UA|1|2021-07-27|5104
1187|NAMO-KRANTI|Hindi|DIL/1/47/2021-KOL|0 days 01:54:26|Digital|Bhuvneshwar Baitha Raj|VISHWA SEVA FILMS|U|1|2021-07-28|6866
1188|COUNTERATTACK|Hindi|VFL/2/16/2021-Che|0 days 01:27:38|Video|Changxing Film And Television Culture Co., Ltd|-|UA|1|2021-07-28|5258
1189|DIAL 100|Hindi with English Subtitle|VIL/3/6/2021-MUM|0 days 01:50:03|Video|Tirthraj Tiwari|SONY PICTURES FILMS INDIA PRIVATE LIMITED|A|1|2021-07-28|6603
1190|SUPER CYCLONE (DUBBED)|Hindi with Hindi Subtitles|VFL/1/38/2021-MUM|0 days 01:25:58|Video|David Michael Latt / The Global Asylum|-|U|1|2021-07-28|5158
1191|THE JOURNEY OF KARMA|Hindi|VIL/2/16/2021-DEL|0 days 01:35:17|Video|Jagbir Dahiya|SURYA ENTERTAINMENT|UA|1|2021-07-29|5717
1192|14 PHERE|Hindi with English Subtitle|DIL/2/128/2021-MUM|0 days 01:58:03|Digital|Shariq Patel|ZEE STUDIOS LIMITED|UA|1|2021-07-29|7083
1193|JUNGLE CRUISE|Hindi|DFL/2/52/2021-MUM|0 days 02:08:18|Digital|John Davis, Beau Flynn, Dany Garcia, Buena Vista International, Inc|-|UA|1|2021-07-30|7698
1194|VICHAKSHANA|Hindi|VIL/2/194/2021-MUM|0 days 02:03:05|Video|Jitender Gulati|M/s. SHANTI ENTERPRISES|UA|1|2021-08-02|7385
1195|THE CONJURING: MUJHSE YEH SHAITAN NE KARVAYA|Hindi|DFL/3/24/2021-MUM|0 days 01:56:15|Digital|PETER SAFRAN, p.g.a JAMES WAN, p.g.a, WARNER BROS.|-|A|1|2021-08-02|6975
1196|CRIMINAL RAJA|Hindi|VIL/2/195/2021-MUM|0 days 02:02:24|Video|Jathinrajendran Enamakaranmadhavanrajendran|CANDLE LIGHT PRODUCTIONS|UA|1|2021-08-03|7344
